"docname","from","to","pre","keyword","post","pattern"
"gerzero_00036.txt",40,40,"Ein besonders wichtiger Baustein ist die ambitionierte Senkung der globalen Treibhausgasemissionen . Deshalb unterstützen wir GermanZero über unser Förderprogramm % For The Planet . "" mehr erfahren „ Wir haben uns für ROSE das Ziel gesetzt , in spätestens Jahren möglichst aus eigenen Mitteln eine neutrale CO2Bilanz zu erreichen und wollen , dass auch Deutschland sich ambitionierte Ziele setzt . GermanZero hat dafür die perfekte Agenda . Wir freuen uns , gemeinsam eine aktive Rolle bei der Erreichung der Klimaziele einzunehmen . "" mehr erfahren mehr erfahren „ Wir unterstützen GermanZero , weil wir uns tagtäglich für eine enkeltaugliche Zukunft einsetzen - und das leider nicht genug ist ! Nur wenn Wirtschaft , Gesellschaft und Politik jetzt gemeinsam an einem Strang ziehen , können wir die Auswirkungen des Klimawandels langfristig eindämmen und das 1,5GradZiel erreichen . "" mehr erfahren „ Wir unterstützen GermanZero , weil sie sich dafür einsetzen , dass der nächste Bundestag ein Gesetzespaket verabschiedet , um das 1,5GradZiel von Paris sicher zu stellen .","Noch können wir etwas bewegen , aber nicht mehr lange . "" mehr erfahren „ Seit fast Jahren setzt sich UnternehmensGrün für eine klimafreundlichere Wirtschaftspolitik ein .","Unsere vielen Mitgliedsunternehmen zeigen , wie ein nachhaltiges Wirtschaften möglich ist . Gern unterstützen wir daher den GermanZero e.V . , der viele verschiedene Akteursgruppen vereint und an konkreten Gesetzesmaßnahmen arbeitet . "" mehr erfahren mehr erfahren mehr erfahren mehr erfahren „ Gemeinsam mit GermanZero wollen wir die Menschen in Deutschland beim Klimaschutz mitnehmen , denn für eine effektive Klimapolitik braucht es den Rückhalt in der Bevölkerung . Wir freuen uns deshalb , dass GermanZero die Ergebnisse von losbasierten Bürger * innenräten in ihr Gesetzespaket mit einbringen möchte . So können nicht nur sozialgerechte und effektive Klimaschutzmaßnahmen geschaffen , sondern auch der gesellschaftliche Zusammenhalt in Deutschland gefördert werden . "" mehr erfahren mehr erfahren","klimafreund"
"ikem_00661.txt",12,12,"Wir als IHK leisten unseren Teil und schaffen für das Thema Wasserstoff in der Lausitz ab eine Stelle für einen Netzwerkmanager . "" , sagte Jens Krause , stellvertretender Hauptgeschäftsführer der Industrie- und Handelskammer Cottbus . „ Jetzt ist es an der Politik , die richtigen Rahmenbedingungen für den erfolgreichen Start der Wasserstoffwirtschaft in der Lausitz zu schaffen . "" Um einen Markt für grünen Wasserstoff aufzubauen , müsse man die regulatorischen Rahmenbedingungen ändern , so Simon SchäferStradowsky , Geschäftsführer des IKEM : „ Grüner Wasserstoff darf gegenüber konventionellen Energieträgern nicht benachteiligt werden . Daher sollte eine regulatorische Innovationsregion eingerichtet werden , damit Fördermittel nicht gegen rechtliche oder bürokratische Hürden anlaufen und somit ineffizient eingesetzt werden . "" Im Zuge dessen müssen Umlagen und Steuern auf Strom und Elektrolyseure umgedacht werden beziehungsweise : „ Wir müssen solche Lösungen bevorzugen , die im Sinne der Energiewende sind .","Klimafreundliches muss attraktiver als klimaschädliches Wirtschaften sein "" , so Simon Müller , Leiter für den Bereich Energiesysteme bei ENERTRAG .","„ Dazu gehört unter anderem , dass Klarheit bei der Zertifizierung von Grünstrom und grünem Wasserstoff hergestellt wird . "" "" Wichtig ist : die wissenschaftliche Kompetenz im Bereich grüner Wasserstoff auszubauen und unternehmerische Ansätze entlang der Wertschöpfungskette in der Lausitz zu mehren . Positive Signale sind da : die Ankündigung von Siemens zur Realisierung eines Innovationscampus und der Kooperation mit Fraunhofer für den gemeinsamen Aufbau eines Labors für WasserstoffForschung . Auch unser Projekt HyStarter Lausitz wird mit der Potenzialanalyse für Wasserstoff weitere Impulse in der Wirtschaftsregion Lausitz setzen . Wir haben uns auch entschlossen im nächsten Ideen- und Projektwettbewerb im Modellprogramm „ Unternehmen Revier "" ab Anfang Januar einen Aufruf zum Thema Grüner Wasserstoff ' vorzunehmen , um Umsetzungsmaßnahmen zu fördern .","klimafreund"
"fff_de_00454.txt",48,48,"An der Bühne angekommen , begrüßte und die Band mit tollen Liedern , die teils selbst geschrieben waren und die Stimmung wurde noch besser , als sie ohnehin schon war . Abwechselnd zur Band , gab es Redebeiträge und Poetry Slams . Mit einem wunderbaren Abschlusslied der Band , beendeten wir unsere Demo , um ca 16Uhr und wir machten uns ans abbauen . Es war ein unfassbarer Tag und eine wunderbare Demonstration , die uns allen wieder viel Mut und Motivation geben konnte . Wir waren so in Stimmung und Rage , dass wir direkt am Abend eine neue Aktion auf die Beine stellten , also seid gespannt was in der Zukunft noch so auf euch wartet .","Bleibt Klimafreundlich und Gesund euere Fridaysforfuture Ortsgruppe VS .","Lea Hüttl Ein historischer Tag Die Woche , vor dem Globalen Klimastreik , war mit voller Aufregung verbunden . Wir planten und bereiteten alles für den Freitag vor . Die Woche näherte sich dem Ende und der Freitag rückte immer näher . Nach einem Besuch in der Lehrerkonferenz und Gesprächen mit dem Geschäftsführer der RudolfSteiner Schule in Schwenningen , bekamen die ganzen Schüler und Lehrer frei . Das war ein riesen Erfolg für uns und die Spannung und Vorfreude wuchs noch ein Stückchen weiter .","klimafreund"
"kr_00078.txt",1,1,"","ADVERTORIAL Crowdinvesting für grüne Immobilie in Rostocker Altstadt Investments in nachhaltige Immobilien bieten ein riesiges Potenzial - für eine starke Rendite und eine klimafreundliche Zukunft .","Über Wiwin können sich Anleger:innen ab Euro an einem grünen Bauprojekt in der Rostocker Altstadt beteiligen . Die Immobilienbranche hat einen enormen ökologischen Fußabdruck : Etwa Prozent aller Treibhausgase werden bei der Gebäudeherstellung und -nutzung verursacht . Zudem beansprucht das Bauen immer noch Prozent aller natürlichen Ressourcen . Insgesamt gilt nur ein Prozent der Gebäude weltweit als klimaneutral . Green Buildings sind ein echter Hebel für eine grünere Zukunft - und können zugleich eine beliebte Investitionsmöglichkeit sein .","klimafreund"
"ikem_01055.txt",31,31,"Es handelt sich also um ein ganz neues Betreibermodell für den Betriebshof , das vorgezeichnet und soweit möglich mit Kostenschätzungen hinterlegt werden soll . Das IKEM wird die sich hier stellenden Fragen im Projekt im Austausch mit den Projektpartnern und relevanten externen Akteuren beantworten "" , sagt Matthias Hartwig , Teamleiter Mobilität , IKEM . Codewerk ist auf industrielle Systeme spezialisiert und entwickelt unter anderem Software für die Datenkommunikation auf Schienenfahrzeugen . Codewerk realisiert im Projekt die Cloud und EdgeKomponenten zur datentechnischen Integration aller Systeme . „ Das automatische Fahren hat das Potential , den Schienenverkehr als Verkehrsmittel attraktiver zu machen .","Mit AStriD wollen wir bei Codewerk in eine klimafreundliche Technologie investieren und unsere Wettbewerbsposition stärken "" , sagt Christian Grund , Geschäftsführer von Codewerk .","Mapillary stellt eine cloudbasierte OnlinePlattform zur gemeinschaftlichen Sammlung und öffentlichen Bereitstellung von Straßenbildern und -informationen bereit . Diese Daten werden mit Künstlicher Intelligenz analysiert und zu digitalem Kartenmaterial verarbeitet . "" Das Spektrum der Mobilität ändert sich und in den kommenden Jahren werden sowohl autonom fahrende Autos als auch Straßenbahnen am Verkehr teilnehmen , wodurch völlig neue Anforderungen an digitale Karten entstehen . Karten werden nicht mehr nur für Menschen benötigt , um an ihr Ziel zu gelangen , sondern in digitaler Form ebenso für verschiedene Fahrzeuge , die ihre Routen autonom absolvieren werden . Hier kommt Mapillarys Expertise in der Auswertung von Bildern aus dem öffentlichen Raum ins Spiel .","klimafreund"
"ikem_00411.txt",74,74,"Dieser Entwicklung muss das Energierecht gerecht werden . Im saarländischen Ensdorf sieht es im Moment noch nicht besonders nach Energiewende aus . Das Kohlekraftwerk mit seinem Meter hohen Schornstein und dem großen Kühlturm wirkt wie ein Monument für das Zeitalter der fossilen Stromerzeugung . Doch der Schein trügt . Bereits seit wird hier keine Kohle mehr verfeuert .","Seither bemüht sich der ehemalige Kraftwerksbetreiber um eine klimafreundliche und wirtschaftsfördernde Nachnutzung der vorhandenen Infrastruktur .","Vor Ort soll ein Industrie- und Gewerbepark entstehen . Das Besondere : Die Strom- und Energieversorgung des Standorts soll autark mit lokal erzeugter erneuerbarer Energie sichergestellt werden . Die Umwandlung des Kraftwerkstandorts steht noch am Anfang . Die Fragen , die sich in diesem Rahmen stellen , werden im vom Bundesministerium für Bildung und Forschung geförderten Projekt Kopernikus ENavi von den Jurist_innen des IKEM in Zusammenarbeit mit Forscher_innen anderer Disziplinen beantwortet . Ensdorf ist eines der ENaviReallabore , in denen neue Technologien und Ideen aus der wissenschaftlichen Forschung in die Praxis überführt und so erprobt werden .","klimafreund"
"ikem_00411.txt",520,520,"Ich selbst bin Autoingenieur . Noch so ein Alleinstellungsmerkmal hier im Institut . "" Auf einen Kaffee mit Hermann Blümel . Hermann , Du leitest den neuen Bereich Energiewende im Verkehr am IKEM . Warum gibt es zwei Mobilitätsbereiche ?","Am IKEM wollen wir den Verkehr klimafreundlicher gestalten .","Dabei kümmern wir uns derzeit um zwei zentrale Zukunftsthemen . Es gibt ein Team , das sich der autonomen Mobilität widmet . Heute fahren am Stadtrand oft Tonnen schwere Busse mit einer Handvoll Fahrgäste . Ein autonom fahrender Kleinbus kann hier erhebliche Vorteile beim Klimaschutz und den Kosten eröffnen . Mein Team kümmert sich um die Frage der sauberen Antriebe .","klimafreund"
"fff_de_00263.txt",19,19,"Negative Emissionen könnten durch Kohlenstofffixierung in unseren Böden gespeichert werden . Die Welternährungsorganisation bringt es auf den Punkt : „ Der Boden ist unser verborgener Verbündeter "" bei der Bekämpfung der Klimakrise . Um die Schlüsselrolle unserer Landwirt * innen für das Klima und unsere Gesellschaft zu fördern , muss ein finanzieller Rahmen für Emissionsreduzierung , die Wiederherstellung der Artenvielfalt und die Bindung von Kohlenstoff im Boden in der Europäischen Agrarpolitik verankert werden . Fridays For Future Europa fordert umgehend einen Pfad zur Klimaneutralität des Europäischen Agrar- und Lebensmittelsektors . Die Direktzahlungen müssen in Zahlungen für öffentliche Leistungen umgewandelt werden .","Öffentliche Gelder müssen in den Wandel hin zu einer nachhaltigen , klimafreundlichen und bäuerlichen Landwirtschaft fließen .","Wir brauchen einen Neustart in der GAPReform für eine evidenzbasierte und klimagerechte Agrarpolitik . Wir stehen hinter den Bäuer * innen , unabhängig davon , ob sie ökologisch wirtschaften oder nicht , denn ohne sie gibt es keinen Wandel . Nur gemeinsam können wir den Wandel schaffen . Die EUPolitik muss jetzt Verantwortung gegenüber unseren Landwirt * innen und unserer Umwelt übernehmen . Dabei ist es noch nicht zu spät .","klimafreund"
"fff_de_00356.txt",24,24,"Nun , da die Auswirkungen der Vorfälle bei Tönnies ganz Deutschland betreffen , wird diese schmutzige Branche unter die Lupe genommen . Jedoch wird nicht einmal eine Lupe benötigt , um die miserablen Zustände dieser Industrie sehen zu können . Es ist grauenhaft , dass erst etwas so verheerendes geschehen musste , damit die Presse auf diese skandalöse Situation aufmerksam macht , die breite Masse ihr entsetzen zeigt und die öffentlichen Debatteendlich diese unmenschlichen Zustände infrage stellt . Die derzeitige Situation hält der Politik den Spiegel vor und zeigt deutlich , was in den letzten Jahren alles schief gelaufen ist . Wir können nur hoffen , dass die derzeitigen Geschehnisse eine Lehre sind und in Zukunft ein stärkerer Blick auf die oft zu enge Zusammenarbeit der klimaschädlichen und menschenverachtenden Unternehmen geworfen wird .","Nur Transparenz und das damit einhergehende Vertrauen in die Politik kann uns den Weg in eine klimafreundliche und vor allem klimagerechte Zukunft ebnen und nächsten Generationen eine Zukunft sichern , die es wert ist , gelebt zu werden !","Ein Sonderbericht von Nils Kommentare zu „ Tönnies in die Tonne "" Hallo , Ich bin auf ganzer Ebene Eurer Meinung , der Mensch sollte endlich aufhören Tiere zu töten , um deren schmerz geplagtes Fleisch essen zu wollen . Leider wird sich nicht viel ändern , solange die sture Politik nichts dagegen unternimmt , das wird sie wahrscheinlich auch nicht , denn die Politik verdient Milliarden Steuer durch die Massentierhaltung / Tierleid / Tiermord . Es ist einfach traurig , das das Folk auch noch solche Leute wählt , damit sie danach weiterhin das Volk verarschen wird , und sich das dicke Geld in die Taschen steckt , und sich selbst noch das Fleisch der leidenden getöteten Geschöpfe in sich hinein zu stopfen , und wenn sie dann irgendwann fett werden , lassen diese Politiker sich dann den Magen verkleinern , was ein riesen Irrwitz ist das bloß … ? ! Der Mensch sollte keine Leichenteile mehr essen , denn sie bringen doppelt „ Leid "" , den Tieren und danach den Menschen durch Krankheit , wacht endlich mal auf , wir brauchen keine Tierprodukte zu essen . ! ! ! Auch wenn ich bereits Jahre alt bin -oder vielleicht gerade deswegen .","klimafreund"
"fff_de_00487.txt",21,21,"Forderungen : Um eine jährliche Senkung der Treibhausgasemissionen um % im Vergleich zum Vorjahr beginnend zu erreichen , braucht Sachsen : - ein Klimaschutzgesetz und eine Neuauflage des veralteten Energie- und Klimaprogramms . Dieses muss bis Ende erarbeitet und bis spätestens August verabschiedet werden . Die folgenden Forderungen müssen dabei umgesetzt werden : … KOHLEAUSSTIEG : Wir fordern den sachsenweiten Kohleausstieg bis spätestens , Abschaltung der Blöcke N und P des Kraftwerks Boxberg bis Ende . WÄRMEWENDE : Wir fordern die Beschleunigung der Wärmewende in Sachsen . ERNEUERBARE ENERGIEN Wir fordern den weitreichender Ausbau von Windkraftanlagen und eine verpflichtende Installation von Photovoltaikanlagen auf allen geeigneten Neubauten .","VERKEHR Wir fordern den klimaschädlichen Individualverkehr durch klimafreundlichen öffentlichen Personenverkehr zu ersetzen LANDWIRTSCHAFT Wir fordern die Ausrichtung der Landwirtschaft und der Fleischproduktion am C Ziel durch eine sofortige Agrar- und Ernährungswende BIODIVERSITÄT Wir fordern die Verabschiedung eines verschärften Naturschutzgesetzes bis mit dem Ziel , das sechste Massenaussterben zu stoppen .","BILDUNG Wir fordern die konsequente Umsetzung des Prinzips von „ Bildung für Nachhaltige Entwicklung ( BNE ) "" entsprechend der UNVorgaben bis Ende JUGENDBETEILIGUNG Wir fordern die Stärkung der Jugendbeteiligung in Sachsen durch die Senkung des Wahlalters und Schaffung eines sächsischen Jugendparlaments mit Initiativrecht bis spätestens BUNDESEBENE Wir fordern , dass sich die Landesregierung auf Bundesebene für die Umsetzung der bundesweiten „ Fridays for Future "" - Forderungen einsetzt . Alle Maßnahmen und Fortschritte im Sinne dieser Forderungen müssen transparent gemacht und in einem jährlich veröffentlichten Klimaschutzbericht mit Fokus auf die CO2Reduktion dokumentiert werden . Dieser Bericht muss im Besonderen die Sozialverträglichkeit der umgesetzten Maßnahmen und ihren Einfluss auf Generationen- und globale Klimagerechtigkeit erfassen . Es ist 3vor12 . Jetzt ist das Zeitfenster , etwas in Bewegung zu setzen .","klimafreund"
"gerzero_00021.txt",48,48,"Ein besonders wichtiger Baustein ist die ambitionierte Senkung der globalen Treibhausgasemissionen . Deshalb unterstützen wir GermanZero über unser Förderprogramm % For The Planet . "" mehr erfahren „ Wir haben uns für ROSE das Ziel gesetzt , in spätestens Jahren möglichst aus eigenen Mitteln eine neutrale CO2Bilanz zu erreichen und wollen , dass auch Deutschland sich ambitionierte Ziele setzt . GermanZero hat dafür die perfekte Agenda . Wir freuen uns , gemeinsam eine aktive Rolle bei der Erreichung der Klimaziele einzunehmen . "" mehr erfahren mehr erfahren „ Wir unterstützen GermanZero , weil wir uns tagtäglich für eine enkeltaugliche Zukunft einsetzen - und das leider nicht genug ist ! Nur wenn Wirtschaft , Gesellschaft und Politik jetzt gemeinsam an einem Strang ziehen , können wir die Auswirkungen des Klimawandels langfristig eindämmen und das 1,5GradZiel erreichen . "" mehr erfahren „ Wir unterstützen GermanZero , weil sie sich dafür einsetzen , dass der nächste Bundestag ein Gesetzespaket verabschiedet , um das 1,5GradZiel von Paris sicher zu stellen .","Noch können wir etwas bewegen , aber nicht mehr lange . "" mehr erfahren „ Seit fast Jahren setzt sich UnternehmensGrün für eine klimafreundlichere Wirtschaftspolitik ein .","Unsere vielen Mitgliedsunternehmen zeigen , wie ein nachhaltiges Wirtschaften möglich ist . Gern unterstützen wir daher den GermanZero e.V . , der viele verschiedene Akteursgruppen vereint und an konkreten Gesetzesmaßnahmen arbeitet . ""","klimafreund"
"ikem_00982.txt",6,6,"Pressemeldung : Forscher und Unternehmer der Region NordOst entwickeln Ideen für die Nutzung von grünem Strom für eine ZeroEmissionSchifffahrt auf der Ostsee Chrisitan Pegel , Minister für Energie , Infrastruktur und Digitalisierung , sieht in dem Forschungsvorhaben CAMPFIRE eine Chance für MecklenburgVorpommern , lokale Wertschöpfung und Akzeptanz für die Energiewende zu steigern Stralsund , Im Forschungsvorhaben „ CAMPFIRE : Brennstoffe aus Wind und Wasser - Energie- und maritime Mobilitätswende in der Region NordOst "" veranstalteten das Institut für Klimaschutz , Energie und Mobilität , das LeibnizInstitut für Plasmaforschung und Technologie sowie die Hochschule Stralsund am . September einen Expertenworkshop im Ozeaneum in Stralsund . Rund Vertreter aus Politik , Wirtschaft und Wissenschaft diskutierten gemeinsam den Einsatz neuer Technologien für eine maritime Mobilitätswende in der Region NordOst in MecklenburgVorpommern . Der Workshop war ein Höhepunkt auf dem Weg zu einem Forschungsvorhaben , in dem aus lokal erzeugtem Windstrom grüne Energieträger wie Ammoniak und Wasserstoff für die maritime Mobilität produziert werden sollen . In den Antrieben kommen dabei innovative Membrantechnologien aus der Region NordOst zum Einsatz .","„ Emissionsfreie Schiffsantriebe bieten eine große Chance für MecklenburgVorpommern : Lokal erzeugter Windstrom wird genutzt , um die Schifffahrt klimafreundlich auszugestalten "" , so Christian Pegel , Minister für Energie , Infrastruktur und Digitalisierung des Landes MecklenburgVorpommern in seinem Grußwort .","„ Damit könnten zwei zentrale Wirtschaftsfelder - Erneuerbare Energien und maritime Wirtschaft - mehr Wertschöpfung für die Region und mehr Akzeptanz für die Energiewende bringen . "" Im Verlauf einer fünfjährigen Umsetzungsphase und darüber hinaus bis sollen in dem Forschungsvorhaben innovative Membrankomponenten den neuen Energietechnologien zum wirtschaftlichen Durchbruch verhelfen . Ferner sollen neuartige Schiffsantriebe entwickelt werden , in denen grüne Energieträger wie Ammoniak und Wasserstoff zum Einsatz kommen . Diese können klimafreundlich aus lokal erzeugtem Windstrom hergestellt werden und bilden einen ersten Pfad für die regionale Sektorenkopplung . Die Region NordOst rund um die Städte Rostock , Stralsund , Greifswald und Neubrandenburg gehört zu den wichtigsten Zukunftsregionen für eine dekarbonisierte Energieversorgung .","klimafreund"
"ikem_00982.txt",10,10,"In den Antrieben kommen dabei innovative Membrantechnologien aus der Region NordOst zum Einsatz . „ Emissionsfreie Schiffsantriebe bieten eine große Chance für MecklenburgVorpommern : Lokal erzeugter Windstrom wird genutzt , um die Schifffahrt klimafreundlich auszugestalten "" , so Christian Pegel , Minister für Energie , Infrastruktur und Digitalisierung des Landes MecklenburgVorpommern in seinem Grußwort . „ Damit könnten zwei zentrale Wirtschaftsfelder - Erneuerbare Energien und maritime Wirtschaft - mehr Wertschöpfung für die Region und mehr Akzeptanz für die Energiewende bringen . "" Im Verlauf einer fünfjährigen Umsetzungsphase und darüber hinaus bis sollen in dem Forschungsvorhaben innovative Membrankomponenten den neuen Energietechnologien zum wirtschaftlichen Durchbruch verhelfen . Ferner sollen neuartige Schiffsantriebe entwickelt werden , in denen grüne Energieträger wie Ammoniak und Wasserstoff zum Einsatz kommen .","Diese können klimafreundlich aus lokal erzeugtem Windstrom hergestellt werden und bilden einen ersten Pfad für die regionale Sektorenkopplung .","Die Region NordOst rund um die Städte Rostock , Stralsund , Greifswald und Neubrandenburg gehört zu den wichtigsten Zukunftsregionen für eine dekarbonisierte Energieversorgung . „ Europaweit arbeiten Unternehmen an einem Netzwerk für Wasserstoffmobilität , um die Ziele des Pariser Klimaschutzabkommens zu erreichen "" , sagte Jorgo Chatzimarkakis , Generalsekretär von Hydrogen Europe , dem europäischen Verband für Wasserstoff und Brennstoffzellen . „ MecklenburgVorpommern zeichnet sich durch eine große Windkapazität aus . Durch seine geographische Lage ist das Bundesland prädestiniert , eine Brücke zwischen Mitteleuropa und den Anrainern an der Ostsee zu schlagen . "" Um das Klima zu schützen , werden auch dringend Ansätze für den maritimen Sektor benötigt .","klimafreund"
"ikem_00907.txt",7,7,"Dazu Simon SchäferStradowsky , Geschäftsführer des IKEM - Institut für Klimaschutz , Energie und Mobilität : „ Ich begrüße es sehr , dass mit der NWS nun endlich auch ein Aktionsplan für das weitere Vorgehen in Sachen Wasserstoff vorliegt . Sie ist ein erster , wichtiger Schritt , aber bildet noch nicht die Gesamtheit des Marktes ab . Immerhin : Die geplanten Maßnahmen stehen unter dem Ziel der Treibhausgasneutralität - das ist von zentraler Bedeutung und der richtige Ansatz . Er muss sich jedoch im nächsten Schritt auch in der Gesetzgebung widerspiegeln , vor allem im EnWG , EEG , dem Emissionshandel , in den Steuergesetzen und in Förderrichtlinien . „ Dem Maßnahmenkatalog zufolge soll an vielen Stellen noch geprüft und getestet werden , dabei kommt es jetzt auf eine schnelle Umsetzung an .","Das betrifft vor allem die Maßnahmen zur Herstellung Herstellung von Wasserstoff : Hier gibt es schon zahlreiche Vorschläge wie der rechtliche Rahmen angepasst werden kann , um die Erzeugung von grünem Wasserstoff beziehungsweise eine klimafreundliche Sektorenkopplung voranzutreiben .","Die erneute Prüfung von bekannten Sachverhalten darf nicht zu weiteren Verzögerungen beim Ausstieg aus fossilen Energieträgern führen . Auch bei der Einbeziehung der Länder gibt es noch Schwächen : Hier läuft man Gefahr , wie beim Klimaschutzgesetz über Dinge zu reden , die gar nicht in der Kompetenz des Bundes liegen . Dazu zählt Dazu zählen zum Beispiel die Planung und Genehmigung von Elektrolyseuren . Die in der NWS angekündigte WasserstoffPlattform muss deshalb so ausgestaltet werden , dass eine kohärente Koordination zwischen Bund und Ländern gewährleistet ist . "" .","klimafreund"
"ikem_01085.txt",15,15,"Wichtige Impulse setzten auch die externen Partner Zentrum für Brennstofftechnik ( ZBT ) sowie das Institut für Kompetenz in der Automobilität ( IKAM ) . Das Bündnis verfolgt das Ziel , durch die Entwicklung innovativer Energietechnologien und der Verflechtung der lokalen Energiebranche mit der maritimen und chemischen Industrie einen neuen zukunftsträchtigen Wirtschaftszweig in der Projektregion NordOst zu etablieren . Die Region erstreckt sich von Rostock bis ins polnische Stettin . Das KnowHow ist dort seit vielen Jahren vorhanden und wird erstmals im Bündnis CAMPFIRE zu einem neuen Technologiepfad zusammengeführt : Im Nordosten sind erfolgreiche Unternehmen im Spezialschiffbau und der Energieerzeugung beheimatet , zudem haben sich große Reedereien und DüngemittelProduzenten angesiedelt . Die beteiligten wissenschaftlichen Einrichtungen erforschen unter anderem Nanotechnologien und Brennstoffzellen für den Energiesektor .","CO2Preis hilft klimafreundlichen Technologien Schwerpunkt des Innovationskonzepts ist die dezentrale Herstellung von grünem Ammoniak aus Luft und Wasser ; die dafür notwendige Energie stammt aus Wind- und Solaranlagen .","Als elementarer Baustein dieses neuen Verfahrens dienen keramische Dünnschichtmembranen , die eine hohe Effizienz und Lebensdauer aufweisen . Dadurch werden die Produktionsprozesse erstmals wirtschaftlich darstellbar . Allerdings steht die Entwicklung dieser Materialien noch bevor - ein erstes Forschungsvorhaben von CAMPFIRE . Parallel dazu erarbeiten CAMPFIREExperten technologischökonomische Studien für die nachhaltige Produktion von Ammoniak und dessen Nutzung als Kraftstoff . Ebenso müssen rechtliche Rahmenbedingungen angepasst und aufwändige Genehmigungsverfahren vorbereitet werden .","klimafreund"
"ikem_00027.txt",4,4,"Projektinformationen LaWoMa besitzt einen starken Praxisbezug zum Wohnpark Mariendorf der Gewobag und dessen lokalem Energieversorgungskonzept . Das Ziel des Projektes besteht in der Ausarbeitung von : ( ) Kostensenkungspotentialen bei der Netzintegration von Ladeinfrastruktur durch gesteuertes Laden ; ( ) Maßnahmen zur Reduzierung der Blockadezeit von Ladestellplätzen ; und ( ) Energie- und klimaseitigen Wirkungen der Integration von Ladeinfrastruktur in ein lokales Energiekonzept . Die Übertragbarkeit dieses Lösungsansatzes auf geplante und bestehende Wohnquartiere , die energetisch saniert und in lokale Versorgungsstrukturen überführt werden , wird anhand der Projektergebnisse aufgezeigt .","Das wesentliche Projektziel der Gewobag besteht in der Modernisierung des Wohnparks Mariendorf und der modellhaften Entwicklung in Richtung einer „ Smart City "" , welche energieeffizientes und klimafreundliches Wohnen mit einem bewohnernahen Ladeinfrastrukturangebot für Elektrofahrzeuge kombiniert .","An diesem Projekt sind neben dem IKEM auch die Unternehmen Gewobag AG , GASAG AG und Allego beteiligt . Rolle des IKEM im Projekt Innerhalb des LaWoMaProjekts ist das IKEM für die Umsetzung verschiedener Projektaufgaben verantwortlich . Zunächst analysiert das IKEM die unterschiedlichen Akteure des quartierseigenen Energieversorgungs- und Ladeinfrastrukturangebotes sowie deren geschäftlichen Beziehungen zueinander . Ferner werden die rechtlichen Verantwortlichkeiten aller beteiligten Stakeholder - insbesondere der „ Systemverantwortung "" - für Funktion und Betrieb der Ladeinfrastruktur juristisch beleuchtet . Davon abgesehen untersucht das IKEM die Nutzung der im Wohnpark Mariendorf installierten Ladeeinrichtungen auf Grundlage der Backenddaten des beteiligten Ladeinfrastrukturbetreibers Allego .","klimafreund"
"ikem_00027.txt",11,11,"Rolle des IKEM im Projekt Innerhalb des LaWoMaProjekts ist das IKEM für die Umsetzung verschiedener Projektaufgaben verantwortlich . Zunächst analysiert das IKEM die unterschiedlichen Akteure des quartierseigenen Energieversorgungs- und Ladeinfrastrukturangebotes sowie deren geschäftlichen Beziehungen zueinander . Ferner werden die rechtlichen Verantwortlichkeiten aller beteiligten Stakeholder - insbesondere der „ Systemverantwortung "" - für Funktion und Betrieb der Ladeinfrastruktur juristisch beleuchtet . Davon abgesehen untersucht das IKEM die Nutzung der im Wohnpark Mariendorf installierten Ladeeinrichtungen auf Grundlage der Backenddaten des beteiligten Ladeinfrastrukturbetreibers Allego . Ferner werden Mieter_innen der Gewobag befragt , u.a . um festzustellen , wie diese eine durch das Lastmanagement hervorgerufene Verlängerung der Ladezeit bzw . eine in Einzelfällen reduzierte Reichweite des EFahrzeugs bewerten .","Zudem berechnet das IKEM die netzseitigen und energiewirtschaftlichen Auswirkungen des Energiekonzeptes im Wohnpark Mariendorf in Verbindung mit der Integration von Ladeinfrastruktur sowie deren Beitrag zu einer klimafreundlichen Energieversorgung von Wohngebäuden und EFahrzeugen .","Des Weiteren ermittelt das IKEM anhand betriebswirtschaftlicher Analysen , inwiefern die ökonomische Effizienz des Aufbaus und Betriebs von Ladeinfrastruktur durch ein Lastmanagement gesteigert werden kann .","klimafreund"
"fff_de_00042.txt",69,69,"Gemeinwohlorientierte Kreditvergabe Kredite , die das Land , landeseigene Betriebe oder Banken , an denen das Land Anteilseigner ist ( z.B . LBBW ) , vergeben , müssen sich an Kriterien des Gemeinwohls orientieren und in Einklang mit der Einhaltung der C Grenze stehen . Bis Mitte müssen klare Ausschlusskriterien implementiert sein . Bestehende Investitionen in klima- und umweltschädliche Unternehmen ( z.B . fossile Energien , Rüstung etc . ) müssen bis spätestens komplett beendet werden . Kreislaufwirtschaft und zukunftsfähiges Bauen Alle Bauprojekte des Landes müssen ab sofort , wann immer möglich , aus regionalen , kreislauffähigen , schadstofffreien und klimapositiven Materialien zur späteren Wieder- und Weiterverwendung geplant und gebaut werden .","Der Einsatz von Beton muss auf diejenigen Anwendungen reduziert werden , für die keine Alternativen zur Verfügung stehen , hierbei ist stets die klimafreundlichste Betonart zu verwenden .","Gleiches gilt für den Einsatz von Aluminium . Abriss und Downcycling muss vermieden und der Einsatz an grauer Energie ( einschl . Transportwege , Montage und Nutzung ( Lebenszykluskosten ) ) minimiert werden . Zusätzlich müssen landeseigene Bauvorhaben ab sofort aktiv die Biodiversität schützen und fördern . Dies gilt insbesondere für die Dach- , Fassaden- und Freiraumgestaltung .","klimafreund"
