,abzockerei,aktivismus,aktivist,aktivistin,alarm,alarmist,anbeter,apokalypse,apokalyptiker,apostel,argument,armageddon,asyl,aufschrei,aufstand,bankrott,beeinflussung,befürworter,besoffenheit,besorgnis,betrug,betrüger,bewegtheit,bibel,bigotterie,bluff,blödsinn,brandstifter,bremser,chaos,crash,dampfer,demagoge,depression,dialektik,diktatur,diplomatie,dogma,donna,dramatik,dürre,elite,erkrankung,ernsthaftigkeit,erzählung,establishment,ethik,extremismus,fachkraft,fanatiker,feind,festung,fieber,fluch,flüsterer,freund,freundin,freundlichkeit,front,führerin,gangster,garde,gau,gefahr,gefasel,gerechtigkeit,geschrei,geschäft,gesinnung,glaube,glaubensbekenntnis,glaubenslehre,gläubigkeit,gnom,gott,gunst,göttin,hardliner,herausforderung,hoax,hokuspokus,hose,hybris,hype,hypothese,hysterie,hysteriker,hölle,hüpfer,ideologie,ikone,insider,intelligenz,irrsinn,jünger,kabarett,kaiserin,kamarilla,kampf,kanzler,kanzlerin,karawane,kasteiung,kataklysmus,katastrophentheorie,katechismus,ketzer,kirche,klamauk,klempner,kleriker,kollekte,kolonialismus,kommissar,kompetenz,konfusion,konklave,konsens,konsortium,kontrolle,kontroverse,kreationismus,kreuzzug,krieg,krieger,kritik,kritiker,kult,käse,königin,laie,leidenschaftlichkeit,leugner,leugnung,lobby,lösegeld,lüge,lügner,macher,mafia,mahnwache,manipulation,mantra,milliardär,misere,monster,mutti,märchenonkel,nationalismus,nonsens,notfall,notlage,notstandsregierung,orthodoxie,panik,panikmache,papst,paradies,pflicht,planwirtschaft,polemik,populismus,prediger,presse,professor,profiteur,propaganda,propagandafilm,propagandist,protestler,pseudowissenschaft,päckchen,päpstin,quatsch,realismus,realist,religion,retter,retterin,rettung,scharade,schiff,schmerz,schrecken,schuld,schwachsinn,schwindel,schwindler,schänder,schändung,sekte,sektierer,show,skepsis,skeptiker,skeptikerin,skeptizismus,sozialismus,spinner,staat,stopp,streit,streiter,taliban,teppich,teufel,theater,theologie,tod,trash,traumatisierung,trip,tyrannei,unfug,unfähigkeit,ungerechtigkeit,unsinn,untergang,vatikan,verblödung,verbrechen,verbrecher,verdummung,verleugnung,vernunft,verrücktheit,verstand,verteidigung,verweigerung,verwirrung,virus,wahn,wahnsinn,wandler,warner,weltuntergang,wendehals,wirklichkeit,zar,zerrüttung,zerstörer,zerstörung,zeugs,zipfel,zirkus,zunft,zwang,überhitzung
lüge,0.25,,0.16666666666666666,,0.25,,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.25,0.3333333333333333,,0.25,,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.2,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,1.0,0.25,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.25,0.25,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,
lügner,0.2,,0.14285714285714285,,0.2,,0.16666666666666666,0.2,,0.25,0.25,0.2,0.25,,0.2,0.25,0.25,0.2,,0.25,0.16666666666666666,0.25,,0.25,0.25,0.16666666666666666,0.16666666666666666,0.2,0.25,0.25,0.2,0.25,0.2,0.25,0.2,0.2,0.2,0.25,,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.2,0.2,0.25,0.25,0.14285714285714285,0.16666666666666666,0.25,0.25,,0.2,0.25,0.2,0.25,,0.2,,0.16666666666666666,0.25,0.2,0.25,0.16666666666666666,0.2,0.2,0.25,0.2,,0.2,0.25,0.25,0.25,,0.2,0.25,,0.25,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.25,0.25,0.25,0.14285714285714285,0.25,0.125,,,0.25,0.25,0.25,0.14285714285714285,0.2,0.25,,,0.2,0.2,0.2,0.25,0.25,,,0.25,0.25,0.25,0.2,0.2,,0.25,0.16666666666666666,,0.125,0.14285714285714285,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.2,,,0.2,,0.25,1.0,0.16666666666666666,0.2,,0.25,0.25,0.2,0.25,0.25,0.2,0.2,0.25,0.25,0.25,0.25,,0.25,0.2,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.16666666666666666,0.25,,0.25,0.2,0.25,0.25,,0.16666666666666666,0.25,,0.2,0.2,,0.2,0.25,0.125,0.25,0.16666666666666666,0.25,0.14285714285714285,0.25,0.25,,0.25,0.25,0.16666666666666666,0.14285714285714285,0.2,0.25,,,0.2,0.25,0.16666666666666666,0.25,0.25,0.25,,0.25,0.25,0.25,0.2,0.25,0.25,,0.16666666666666666,0.2,0.16666666666666666,0.25,0.25,0.16666666666666666,0.2,0.16666666666666666,,0.2,0.2,,0.25,0.25,0.14285714285714285,0.25,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.2,,0.2,0.25,0.25,0.25,0.2,0.25,0.25,0.14285714285714285,0.25,0.125,0.16666666666666666,0.25,
macher,0.16666666666666666,,0.25,,0.16666666666666666,,0.2,0.16666666666666666,,0.2,0.2,0.16666666666666666,0.2,,0.16666666666666666,0.2,0.2,0.25,,0.2,0.14285714285714285,0.2,,0.2,0.2,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.2,0.2,0.16666666666666666,0.2,0.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,,0.2,0.2,0.2,0.2,0.2,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.2,0.2,0.16666666666666666,0.14285714285714285,0.2,0.2,,0.25,0.2,0.16666666666666666,0.2,,0.16666666666666666,,0.14285714285714285,0.2,0.16666666666666666,0.2,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,,0.16666666666666666,0.2,0.2,0.2,,0.16666666666666666,0.2,,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.2,0.125,0.2,0.1111111111111111,,,0.2,0.2,0.2,0.125,0.16666666666666666,0.2,,,0.25,0.16666666666666666,0.16666666666666666,0.2,0.2,,,0.2,0.2,0.2,0.16666666666666666,0.16666666666666666,,0.2,0.14285714285714285,,0.1111111111111111,0.125,0.2,0.2,0.2,0.2,0.14285714285714285,0.2,0.2,0.16666666666666666,,,0.16666666666666666,,0.2,0.16666666666666666,1.0,0.16666666666666666,,0.2,0.2,0.25,0.2,0.2,0.16666666666666666,0.16666666666666666,0.2,0.2,0.2,0.2,,0.2,0.16666666666666666,0.2,0.2,0.14285714285714285,0.2,0.2,0.2,0.16666666666666666,0.2,0.2,0.2,0.2,0.2,,0.2,0.25,0.2,0.2,,0.14285714285714285,0.2,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.2,0.1111111111111111,0.2,0.14285714285714285,0.2,0.125,0.2,0.2,,0.2,0.2,0.2,0.125,0.16666666666666666,0.2,,,0.16666666666666666,0.2,0.14285714285714285,0.2,0.2,0.2,,0.2,0.2,0.2,0.16666666666666666,0.2,0.2,,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.2,0.2,0.14285714285714285,0.16666666666666666,0.14285714285714285,,0.16666666666666666,0.16666666666666666,,0.2,0.2,0.125,0.2,0.2,0.2,0.2,0.2,0.2,0.125,0.16666666666666666,,0.16666666666666666,0.2,0.2,0.2,0.16666666666666666,0.2,0.2,0.125,0.2,0.1111111111111111,0.14285714285714285,0.2,
mafia,0.2,,0.14285714285714285,,0.2,,0.16666666666666666,0.2,,0.25,0.25,0.2,0.25,,0.2,0.25,0.25,0.2,,0.25,0.16666666666666666,0.25,,0.25,0.25,0.16666666666666666,0.16666666666666666,0.2,0.25,0.25,0.2,0.25,0.2,0.25,0.2,0.2,0.2,0.25,,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.2,0.2,0.25,0.25,0.14285714285714285,0.16666666666666666,0.25,0.25,,0.2,0.25,0.2,0.25,,0.2,,0.16666666666666666,0.25,0.2,0.25,0.16666666666666666,0.2,0.2,0.25,0.2,,0.2,0.25,0.25,0.25,,0.2,0.25,,0.25,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.25,0.25,0.25,0.14285714285714285,0.25,0.125,,,0.25,0.25,0.25,0.14285714285714285,0.2,0.25,,,0.2,0.2,0.2,0.25,0.25,,,0.25,0.25,0.25,0.2,0.2,,0.25,0.16666666666666666,,0.125,0.14285714285714285,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.2,,,0.2,,0.25,0.2,0.16666666666666666,1.0,,0.25,0.25,0.2,0.25,0.25,0.2,0.2,0.25,0.25,0.25,0.25,,0.25,0.2,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.16666666666666666,0.25,,0.25,0.2,0.25,0.25,,0.16666666666666666,0.25,,0.2,0.2,,0.2,0.25,0.125,0.25,0.16666666666666666,0.25,0.14285714285714285,0.25,0.25,,0.25,0.25,0.16666666666666666,0.14285714285714285,0.2,0.25,,,0.2,0.25,0.16666666666666666,0.25,0.25,0.25,,0.25,0.25,0.25,0.2,0.25,0.25,,0.16666666666666666,0.2,0.16666666666666666,0.25,0.25,0.16666666666666666,0.2,0.16666666666666666,,0.2,0.2,,0.25,0.25,0.14285714285714285,0.25,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.2,,0.2,0.25,0.25,0.25,0.2,0.25,0.25,0.14285714285714285,0.25,0.125,0.16666666666666666,0.25,
mahnwache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manipulation,0.25,,0.16666666666666666,,0.25,,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.25,0.3333333333333333,,0.25,,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.2,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,0.3333333333333333,0.25,0.2,0.25,,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.25,0.25,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,
mantra,0.25,,0.16666666666666666,,0.25,,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.25,0.3333333333333333,,0.25,,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.2,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,0.3333333333333333,0.25,0.2,0.25,,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.25,0.25,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,
milliardär,0.2,,0.2,,0.2,,0.16666666666666666,0.2,,0.25,0.25,0.2,0.25,,0.2,0.25,0.25,0.2,,0.25,0.16666666666666666,0.25,,0.25,0.25,0.16666666666666666,0.16666666666666666,0.2,0.25,0.25,0.2,0.25,0.2,0.25,0.2,0.2,0.2,0.25,,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.2,0.2,0.25,0.25,0.14285714285714285,0.16666666666666666,0.25,0.25,,0.2,0.25,0.2,0.25,,0.2,,0.16666666666666666,0.25,0.2,0.25,0.16666666666666666,0.2,0.2,0.25,0.2,,0.2,0.25,0.25,0.25,,0.2,0.25,,0.25,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.25,0.25,0.25,0.14285714285714285,0.25,0.125,,,0.25,0.25,0.25,0.14285714285714285,0.2,0.25,,,0.2,0.2,0.2,0.25,0.25,,,0.25,0.25,0.25,0.2,0.2,,0.25,0.16666666666666666,,0.125,0.14285714285714285,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.2,,,0.2,,0.25,0.2,0.25,0.2,,0.25,0.25,1.0,0.25,0.25,0.2,0.2,0.25,0.25,0.25,0.25,,0.25,0.2,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.16666666666666666,0.25,,0.25,0.2,0.25,0.25,,0.16666666666666666,0.25,,0.2,0.2,,0.2,0.25,0.125,0.25,0.16666666666666666,0.25,0.14285714285714285,0.25,0.25,,0.25,0.25,0.16666666666666666,0.14285714285714285,0.2,0.25,,,0.2,0.25,0.16666666666666666,0.25,0.25,0.25,,0.25,0.25,0.25,0.2,0.25,0.25,,0.16666666666666666,0.2,0.16666666666666666,0.25,0.25,0.16666666666666666,0.2,0.16666666666666666,,0.2,0.2,,0.25,0.25,0.14285714285714285,0.25,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.2,,0.2,0.25,0.25,0.25,0.2,0.25,0.25,0.14285714285714285,0.25,0.125,0.16666666666666666,0.25,
misere,0.25,,0.16666666666666666,,0.25,,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.25,0.3333333333333333,,0.25,,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.2,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,0.3333333333333333,0.25,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.25,0.25,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,
monster,0.25,,0.16666666666666666,,0.25,,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.25,0.3333333333333333,,0.25,,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.2,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,0.3333333333333333,0.25,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.25,0.25,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.3333333333333333,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.2,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,
