"docname","from","to","pre","keyword","post","pattern"
"eike_01046.txt",212,212,"JANUAR 2021 UM 16:14 mit Hervorhebungen: „@ Ulrih O. Weber : Herr Weber, natürlich habe ich Ihren Streit um Plagiatsverleumdungen mitbekommen. Aber dies ist ein Weber-Kramm Disput, der von beiden Seiten mit harten Bandagen geführt wird…"" Zitat Dr. Horst Denzer am 4. JANUAR 2021 UM 15:48 mit Hervorhebungen: „@ Ulrich Weber : Herr Weber, es mag sein, dass Ihre Kombination Sverre Petersen + Stefan Rahmstorf = S. Peters-torf richtig ist, aber immerhin hat Herr Petersen, wahrscheinlich ohne es zu wollen, im Nachhinein Herrn Gerhard Kramm und nicht Jochen Ebel beigepflichtet.","Wenn Sie Jochen Ebel als Vertreter der Klimakirche bezeichnen würden, wäre meines Erachtens angebrachter  -  lesen Sie hier die unverschämte Stellungnahme von Dr.","Jochen Ebel an Prof. Gerhard Kramm : …"" Zitat Dr. Horst Denzer am 30. DEZEMBER 2020 UM 21:44 mit Hervorhebungen: „@ Ulrich Tengler : Ihr Kommentar ist eine Sympathiebekundung für Herrn Ulrich O. Weber und eine Antipathiebekundung für Herrn Prof. Gerhard Kramm  -  nicht mehr und nicht weniger. Wir sind hier allerdings nicht im Mimosenclub  -  dies sollten Sie wissen !"" Ich hatte Sie in unserer letzten Diskussion immer gefragt, was ich denn falsch verstehen würde  -  und das an ganz konkreten Berechnungen.","klimakirche"
"eike_01046.txt",486,486,"„Sie „denunzieren"" hier alle, die nicht so ganz auf Ihrer „Linie"" zu sein scheinen, sind SIE GOTT???"" Kommen Sie mal wieder runter und bleiben Sie sachlich. Nur weil Sie etwas partout nicht verstehen wollen, will Ihr „Aufklärer"" Sie nicht gleich irgendwo „einnorden"" oder gar „denunzieren"". Wenn Sie mit der Macht wissenschaftlicher Argumente nicht umgehen können, legen Sie sich einfach nicht damit an. Da Sie offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen, haben Sie so oder so verloren.","@ All: Wir haben es anscheinend mit Missionaren der Klimakirche zu tun, die uns ihre Religion als „Wissenschaft"" verkaufen wollen und „offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen"", obwohl sie es nachweislich besser wissen, Beweis mit [Änderungen]: „Zu einem fruchtbaren Dialog gehört, dass man die Argumente des Gegenübers aufnimmt und versucht seinen Gesprächspartner zu verstehen.","Es ist quasi ein Definitionsmerkmal von [Missionaren der Klimakirche], dass sie genau dies verweigern. Das einzige Ziel von [Missionaren der Klimakirche] ist (quasi per Definition), niemals einzugestehen, dass die Wissenschaft die überzeugenderen Argumente gegenüber ihren eigenen hat. Einräumen oder zugeben, dass man sich als [Missionar der Klimakirche] auch geirrt haben könnte, ist quasi verboten. Nochmal, in der Wissenschaft reicht es nicht, nur eine Meinung zu haben. Sie müssen valide Argumente liefern und im wissenschaftlichen Diskurs bestehen.","klimakirche"
"eike_01046.txt",487,487,"Kommen Sie mal wieder runter und bleiben Sie sachlich. Nur weil Sie etwas partout nicht verstehen wollen, will Ihr „Aufklärer"" Sie nicht gleich irgendwo „einnorden"" oder gar „denunzieren"". Wenn Sie mit der Macht wissenschaftlicher Argumente nicht umgehen können, legen Sie sich einfach nicht damit an. Da Sie offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen, haben Sie so oder so verloren. @ All: Wir haben es anscheinend mit Missionaren der Klimakirche zu tun, die uns ihre Religion als „Wissenschaft"" verkaufen wollen und „offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen"", obwohl sie es nachweislich besser wissen, Beweis mit [Änderungen]: „Zu einem fruchtbaren Dialog gehört, dass man die Argumente des Gegenübers aufnimmt und versucht seinen Gesprächspartner zu verstehen.","Es ist quasi ein Definitionsmerkmal von [Missionaren der Klimakirche], dass sie genau dies verweigern.","Das einzige Ziel von [Missionaren der Klimakirche] ist (quasi per Definition), niemals einzugestehen, dass die Wissenschaft die überzeugenderen Argumente gegenüber ihren eigenen hat. Einräumen oder zugeben, dass man sich als [Missionar der Klimakirche] auch geirrt haben könnte, ist quasi verboten. Nochmal, in der Wissenschaft reicht es nicht, nur eine Meinung zu haben. Sie müssen valide Argumente liefern und im wissenschaftlichen Diskurs bestehen. Wenn Sie in unserer differenzierten und auf Leistung und Rationalität ausgerichteten Gesellschaft nicht befähigt zu wissenschaftlichem Denken sind, dann werden Sie eben kein Wissenschaftler und überlassen die Wissenschaft den dazu befähigten.","klimakirche"
"eike_01046.txt",488,488,"Nur weil Sie etwas partout nicht verstehen wollen, will Ihr „Aufklärer"" Sie nicht gleich irgendwo „einnorden"" oder gar „denunzieren"". Wenn Sie mit der Macht wissenschaftlicher Argumente nicht umgehen können, legen Sie sich einfach nicht damit an. Da Sie offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen, haben Sie so oder so verloren. @ All: Wir haben es anscheinend mit Missionaren der Klimakirche zu tun, die uns ihre Religion als „Wissenschaft"" verkaufen wollen und „offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen"", obwohl sie es nachweislich besser wissen, Beweis mit [Änderungen]: „Zu einem fruchtbaren Dialog gehört, dass man die Argumente des Gegenübers aufnimmt und versucht seinen Gesprächspartner zu verstehen. Es ist quasi ein Definitionsmerkmal von [Missionaren der Klimakirche], dass sie genau dies verweigern.","Das einzige Ziel von [Missionaren der Klimakirche] ist (quasi per Definition), niemals einzugestehen, dass die Wissenschaft die überzeugenderen Argumente gegenüber ihren eigenen hat.","Einräumen oder zugeben, dass man sich als [Missionar der Klimakirche] auch geirrt haben könnte, ist quasi verboten. Nochmal, in der Wissenschaft reicht es nicht, nur eine Meinung zu haben. Sie müssen valide Argumente liefern und im wissenschaftlichen Diskurs bestehen. Wenn Sie in unserer differenzierten und auf Leistung und Rationalität ausgerichteten Gesellschaft nicht befähigt zu wissenschaftlichem Denken sind, dann werden Sie eben kein Wissenschaftler und überlassen die Wissenschaft den dazu befähigten. Das ist nicht schlimm, funktioniert und sichert uns Wohlstand"" (Zitat: Klimareligiöses Framing mit kleinen Anpassungen und Dank an S.","klimakirche"
"eike_01046.txt",489,489,"Wenn Sie mit der Macht wissenschaftlicher Argumente nicht umgehen können, legen Sie sich einfach nicht damit an. Da Sie offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen, haben Sie so oder so verloren. @ All: Wir haben es anscheinend mit Missionaren der Klimakirche zu tun, die uns ihre Religion als „Wissenschaft"" verkaufen wollen und „offenbar unwillig sind, auf die Argumente Ihrer Kontrahenten vernünftig einzugehen"", obwohl sie es nachweislich besser wissen, Beweis mit [Änderungen]: „Zu einem fruchtbaren Dialog gehört, dass man die Argumente des Gegenübers aufnimmt und versucht seinen Gesprächspartner zu verstehen. Es ist quasi ein Definitionsmerkmal von [Missionaren der Klimakirche], dass sie genau dies verweigern. Das einzige Ziel von [Missionaren der Klimakirche] ist (quasi per Definition), niemals einzugestehen, dass die Wissenschaft die überzeugenderen Argumente gegenüber ihren eigenen hat.","Einräumen oder zugeben, dass man sich als [Missionar der Klimakirche] auch geirrt haben könnte, ist quasi verboten.","Nochmal, in der Wissenschaft reicht es nicht, nur eine Meinung zu haben. Sie müssen valide Argumente liefern und im wissenschaftlichen Diskurs bestehen. Wenn Sie in unserer differenzierten und auf Leistung und Rationalität ausgerichteten Gesellschaft nicht befähigt zu wissenschaftlichem Denken sind, dann werden Sie eben kein Wissenschaftler und überlassen die Wissenschaft den dazu befähigten. Das ist nicht schlimm, funktioniert und sichert uns Wohlstand"" (Zitat: Klimareligiöses Framing mit kleinen Anpassungen und Dank an S. Peters-torf?).","klimakirche"
"eike_01046.txt",497,497,"Wenn Sie in unserer differenzierten und auf Leistung und Rationalität ausgerichteten Gesellschaft nicht befähigt zu wissenschaftlichem Denken sind, dann werden Sie eben kein Wissenschaftler und überlassen die Wissenschaft den dazu befähigten. Das ist nicht schlimm, funktioniert und sichert uns Wohlstand"" (Zitat: Klimareligiöses Framing mit kleinen Anpassungen und Dank an S. Peters-torf?). Herr Weber, es mag sein, dass Ihre Kombination Sverre Petersen + Stefan Rahmstorf = S. Peters-torf richtig ist, aber immerhin hat Herr Petersen, wahrscheinlich ohne es zu wollen, im Nachhinein Herrn Gerhard Kramm und nicht Jochen Ebel beigepflichtet.","Wenn Sie Jochen Ebel als Vertreter der Klimakirche bezeichnen würden, wäre meines Erachtens angebrachter  -  lesen Sie hier die unverschämte Stellungnahme von Dr.","Jochen Ebel an Prof. Gerhard Kramm : http://www.ing-buero-ebel.de/Treib/KlimaSensitivitaet.pdf Im Übrigen würde ich nicht verharmlosend von Klimakirche sprechen sondern von Klimasekte. Was zeichnet eine Sekte im Gegensatz zu einer Kirche aus : 1) Dogmen einer Sekte dürfen nicht in Frage gestellt werden und müssen von allen Sektenmitgliedern befolgt und verteidigt werden 2) Wer den Dogmen einer Sekte widerspricht, wird als Feind behandelt und zur physischen oder psychischen oder gesellschaftlichen Vernichtung preisgegeben. Dies gilt in jedem Fall für Mitglieder der Sekte aber auch für Externe, die von der Sekte als gefährlich angesehen werden ! Beispiel bezüglich Bestrafung von Verneinern des anthropogenen Treibhauseffektes z.B. mit deren Veröffentlichungen, die mit Falsification beginnen, ist z.B. die Forderung eines österreichischen Musikprofessors, der für „Klimaleugner"" die Todesstrafe gefordert hatte, ein fachfremder Fanatiker, der von Klima soviel versteht wie eine Kuh von Mathematik. in der deutschen Wissenschaftsszene liegt zwar vieles im Argen, ein Doktortitel für Isothermen-Ebel ist aber trotzdem nicht abgefallen… 3. JANUAR 2021 UM 20:30 „@ Sverre Peters-torf?: Wenn Sie hier … welche Disziplin des akademischen Schlammcatchens Sie hier eigentlich vertreten.","klimakirche"
"eike_01046.txt",498,498,"Das ist nicht schlimm, funktioniert und sichert uns Wohlstand"" (Zitat: Klimareligiöses Framing mit kleinen Anpassungen und Dank an S. Peters-torf?). Herr Weber, es mag sein, dass Ihre Kombination Sverre Petersen + Stefan Rahmstorf = S. Peters-torf richtig ist, aber immerhin hat Herr Petersen, wahrscheinlich ohne es zu wollen, im Nachhinein Herrn Gerhard Kramm und nicht Jochen Ebel beigepflichtet. Wenn Sie Jochen Ebel als Vertreter der Klimakirche bezeichnen würden, wäre meines Erachtens angebrachter  -  lesen Sie hier die unverschämte Stellungnahme von Dr.","Jochen Ebel an Prof. Gerhard Kramm : http://www.ing-buero-ebel.de/Treib/KlimaSensitivitaet.pdf Im Übrigen würde ich nicht verharmlosend von Klimakirche sprechen sondern von Klimasekte.","Was zeichnet eine Sekte im Gegensatz zu einer Kirche aus : 1) Dogmen einer Sekte dürfen nicht in Frage gestellt werden und müssen von allen Sektenmitgliedern befolgt und verteidigt werden 2) Wer den Dogmen einer Sekte widerspricht, wird als Feind behandelt und zur physischen oder psychischen oder gesellschaftlichen Vernichtung preisgegeben. Dies gilt in jedem Fall für Mitglieder der Sekte aber auch für Externe, die von der Sekte als gefährlich angesehen werden ! Beispiel bezüglich Bestrafung von Verneinern des anthropogenen Treibhauseffektes z.B. mit deren Veröffentlichungen, die mit Falsification beginnen, ist z.B. die Forderung eines österreichischen Musikprofessors, der für „Klimaleugner"" die Todesstrafe gefordert hatte, ein fachfremder Fanatiker, der von Klima soviel versteht wie eine Kuh von Mathematik. in der deutschen Wissenschaftsszene liegt zwar vieles im Argen, ein Doktortitel für Isothermen-Ebel ist aber trotzdem nicht abgefallen… 3. JANUAR 2021 UM 20:30 „@ Sverre Peters-torf?: Wenn Sie hier … welche Disziplin des akademischen Schlammcatchens Sie hier eigentlich vertreten. "" Die Situation ist doch einfach, dass Sie Behauptungen aufstellen, die den wissenschaftlichen Erkenntnissen widersprechen.","klimakirche"
"eike_01046.txt",596,596,"Hinzukommt, dass der Ansatz des lokalen Strahlungsgleichgewichtes, worauf Ihr hemisphaerischer Stefan-Boltzmann-Ansatz beruht, aus physikalsichen Gruenden inadaequat ist, was Wesselink (1948) schon mit seiner Abbildung 3 nachgewiesen hat. Ich habe Ihnen diese Abbildung und eine Vielzahl anderer Abbildungen aus der Fachliteratur zugeschickt, die alle belegen, dass Ihr Ansatz wertlos ist. Auch in Deutschland ist man in der Planetologie erheblich weiter als Sie sich das ueberhaupt vorstellen koennen. Schreiben Sie weiter solche „Buecher"" wie „Der Klima-Mord: Der atmosphaerische Treibhauseffekt hat ein Alibi"", die Sie dann zur Erheiterung der Fachwelt bei Books on Demand publizieren koennen. Ihr Problem ist allerdings, dass nach Ihrer Behauptung der atmosphaerischen Treibhauseffekt gar nicht existiert und folglich auch kein Alibi haben kann.","„@All: Woran erkennt man einen Blogwart der Klimakirche?""","@ All: Wie verstehen Sie die Aussage eines promovierten „Res. Assoc. Professor (ret)"", vorgeblich plagiierte „Arbeiten aus der Fachliteratur"" würden nachweisen, dass mein „hemisphaerischer Stefan-Boltzmann-Ansatz nur wertlose Ergebnisse liefert""? Kramm behauptet offensichtlich im Ernst, die „Wertlosigkeit"" meines hemisphärischen S-B-Ansatzes sei schon im Voraus durch seine angeblichen „Plagiate"" nachgewiesen worden, was umgekehrt natürlich den kramm'schen Plagiatsvorwurf ad absurdum führt; bei Wikipedia läuft eine solche selbstreferenzierte Widerlegung übrigens unter dem Begriff „Lügner-Paradox"". Aber der Wahnsinn geht noch viel weiter, denn es handelt sich angeblich um sieben voneinander unabhängige (!)","klimakirche"
"eike_01046.txt",607,607,"Plagiate aus den Jahren 1948 bis 2014, und, Zitat, „Diese Liste der von Ihnen missachteten bzw. plagiierten Arbeiten der wissenschaftlichen Fachliteratur liesse sich noch verlaengern"". In meinem Mond-Artikel von 2017 sind aber alle Quellen bis auf meine hemisphärische Berechnungsformel für das S-B-Temperaturäquivalent angegeben/verlinkt, denn diese Sinus-Funktion stammt nun mal von mir selbst. Und damit eröffnet Kramm ein neuerliches „Lügner-Paradox"", weil es sich hier eindeutig um nicht zitierfähiges (Lehrbuch-)Wissen handeln muss; denn sonst würden sich Kramms mehr als sieben unabhängige Plagiatsverleumdungen auf ein einziges Originalzitat [1] Wesselink (1948) reduzieren. ERGEBNIS: Kramms vorgeblich wissenschaftliche Argumentation stellt eine Beweisführung ad auditores (vordergründig plausibel für ein Publikum ohne tiefere Kenntnis) dar und folgt dem sogenannten „Lügner-Paradox"". Denn um den Sophismus einer solchen zielgerichteten Scheinargumentation erkennen zu können, muss der Leser bereits über eigenes Fach- und Literaturwissen verfügen sowie bereit sein, die Aussagen scheinbarer „Autoritäten"" in Frage zu stellen.","Wenn aber Kramms Argumentation gar nicht auf seinen beruflichen Grundlagen basiert, dann vielleicht auf seiner eigentlichen Berufung; also bleiben Sie bei Kramms Ausführungen immer schön kritisch, und lassen Sie Sich von ihm ja nicht hinter die Ananasplantage führen… Abschlussfrage @ All: Denken Sie jetzt vielleicht auch an ein enttarntes U-Boot der Klimakirche, das verzweifelt um sich beißt?","kennen Sie oder ist unter der zitierten Literatur eine gute Referenz zur numerischen Lösung der Wärmetransportgleichung des Mondes und damit zur Berechnung der Oberflächentemperatur? eine gute Beschreibung ist in der Arbeit von Bauch et al. (2014) enthalten: https://www.sciencedirect.com/science/article/abs/pii/S0032063314001755? via%3Dihub Diese Arbeit, die an der Universitaet Muenster entstand, enthaelt auch ein umfangreiches Literaturverzeichnis. Bauch et al. (2014) haben einen Vergleich ihrer Modellergebnisse mit den Beobachtungen der Apollo 17-Mission vorgenommen. Die Autoren verweisen auch auf einen Artikel von Wieczorek und Huang (2006) hin, die gezeigt haben, wie im Falle des Mondes die Präzession des aufsteigenden Knotens, deren Periode 18,6 Jahre betraegt, das Maximum der Oberflaechentemperatur veriiert.","klimakirche"
"eike_01046.txt",1169,1169,"[3] Unverschämtheit: Ein Herr Dr. Kramm geriert sich hier als „Hüter der reinen Leere"" und instrumentalisiert Größen der Physik, die sich nicht mehr dagegen wehren können. In Wirklichkeit wütet Kramm gegen sein ganz persönliches Trauma, nämlich die Veröffentlichung meines EIKE-Artikels über eine hemisphärisch berechnete Mondtemperatur ZWEI MONATE VOR seinem Lebenswerk (Kramm et al. 2017). FAZIT: Der sogenannte „natürliche atmosphärische Treibhauseffekt"" ist theoretisch (mein hemisphärischer S-B-Ansatz) und praktisch (Agerius' „Modell 5"" bildet alle 11 ERBS-Messreihen korrekt ab) widerlegt.","Bei Kramm verschwimmen damit die Grenzen zwischen einem persönlichen Feldzug und einem U-Boot der Klimakirche… R = sigma T^4 worin R die emittierte Strahlung, T die Temperatur des schwarzen Strahlers und sigma = 5.67 x 10^(-8) W/(m^2 K^4) die Stefansche Konstante sind.","Diesen Wert erhaelt man mit sigma = 2 pi^5 k^4/(15 c^2 h^3) Hierin sind k die Boltzmann-Konstante, c die Lichtgeschwindigkeit und h das Plancksche Wirkungsquantum. Um zu dieser Formel zu gelangen, sind zwei Integrationen durchzufuehren. Die erste Integration erstreckt sich ueber die Plancksche Strahlungsfunktion, die die monochromatische Strahlungsintensitaet im Falle von (lokalem) thermischem Gleichgewicht beschreibt. Die Integration muss ueber alle Frequenzen (oder Wellenlaengen bzw. -zahlen) von Null bis Unendlich durchgefuehrt werden. Das liefert dann die gesamte Strahlungsintensitaet I = b T^4 mit b = 2 pi^4 k^4/(15 c^2 h^3) Die Strahlungsflussdichte (ausgedrueckt in W/m^2) ergibt sich, wenn man weiterhin ueber den anliegenden Halbraum integriert, wobei man die emittierten Strahlungsintensitaeten als isotrop verteilt betrachtet.","klimakirche"
"eike_13352.txt",92,92,"MfG Hans-Dieter Schmidt Beispiel: Meine Theorie besagt, dass durch bessere Ernährung das Grössenwachstum der Menschen zunimmt. Statistische Erhebungen von 1940 bis 2000 zeigen eine deutliche Zunahme der Körpergröße. Ist meine Theorie jetzt „statistisch bewiesen""? Mit Nichten!! Ich könnte genau so gut eine Theorie veröffentlichen die das Grössenwachstum mit der Verbreitung der Rockmusik erklärt, und die selbe Statistik als „Beweis"" heran ziehen.","Die Klimakirche basiert aber nur auf Statistiken über Temperaturentwicklungen, von der Wüste Gobi bis zum Südpol und wieder via Nordpol wieder zurück.","Da wird jede statistische Temperaturerhöhung als „Beweis"" für die Menschengemachte Erderwärmung verkauft; man „beweist"" die „Gegenstrahlung"" via Temperaturstatistik!! Das ist genau so irre wie mein Beispiel oben mit der Rockmusik! Aber (fast) alle machen mit. Es bleibt dabei, ohne eine physikalisch plausible Erklärung wie ir-angeregte CO2 Moleküle eine Erderwärmung verursachen können, ist jede, aber wirklich jede, Statistik das Papier nicht wert auf das sie gedruckt wird. Und diese physikalisch plausible Erklärung der „Erderwärmung"" durch CO2 ist bis heute nicht in Sicht.","klimakirche"
"eike_13352.txt",98,98,"Da wird jede statistische Temperaturerhöhung als „Beweis"" für die Menschengemachte Erderwärmung verkauft; man „beweist"" die „Gegenstrahlung"" via Temperaturstatistik!! Das ist genau so irre wie mein Beispiel oben mit der Rockmusik! Aber (fast) alle machen mit. Es bleibt dabei, ohne eine physikalisch plausible Erklärung wie ir-angeregte CO2 Moleküle eine Erderwärmung verursachen können, ist jede, aber wirklich jede, Statistik das Papier nicht wert auf das sie gedruckt wird. Und diese physikalisch plausible Erklärung der „Erderwärmung"" durch CO2 ist bis heute nicht in Sicht.","Im Gegenteil, schon das Experiment von Wood falsifiziert diese Theorie, was aber die Geschäftsgrundlage der Klimakirche nicht erschüttert.","Die Statistiken „beweisen"" doch, es wird wärmer… Irre!! #6: Meine Frage war, wann ein Temperaturextremwert, der an einem bestimmten Ort gemessen wird, als signifikant für ein ganzes Land (allgemein Gebiet) betrachtet werden kann. Die Frage nach der Ursache käme anschließend. Ich halte den Hitzerekord schon deshalb nicht signifikant, weil er nur 0,1 °C vom bisherigen Höchstwert abweicht. Es ist schwierig, Außentemperaturen mit einer Genauigkeit von 0,1 °C zu messen.","klimakirche"
"eike_02505.txt",1614,1614,"In Zusammenhang mit der unbewiesenen Rolle des Menschen beim Klimawandel oder gar der Erderwärmung möchte ich an eine alte Aussage erinnern,die unserem Kirchenführer gewiss bekannt sein dürfte. So gab es doch früher den Rat, das Weib möge in der Kirche schweigen. Das lautete „mulier taceat in ecclesia""! Ich empfehle die Umstellung „ecclesia taceat in scientia"", falls das lateinisch richtig ist. Es sei dann noch an ein bekanntes Sprichwort über Schuster erinnert.","Auch herausragende Persönlichkeiten haben Grenzen ihrer Einsicht, die Propaganda der „Klimakirche"" war hier sehr wirksam. http://tinyurl.com/hqqer4b Was hier veröffentlicht ist, ist an Ignoranz, Heuchelei und Falschinformationen kaum zu überbieten.","Oftmalige Versuche, zumindest die nachweislich falschen Aussagen zu korrigieren, wurden ignoriert. Diese Kirche ist zu einer politischen Partei im grün-sozialistischen Spektrum verkommen. Die personellen Verbindungen zeigen dies auch deutlich. Leider haben sich auch viele einzelne Gemeinden zu Leuchttürmen der Mainstream Klima- und Energiepolitik entwickelt. Nachdem ich (40 Jahre Erfahrung in der Reaktorsicherheitsforschung) einmal 2012 einen Vortrag in meiner Gemeinde zum Thema „Fukushima und die Folgen"" gehalten habe, wurden weitere Vorträge von mir (z.B. zur Energiewende) stets abgelehnt.","klimakirche"
"eike_01982.txt",213,213,"[1] Neue Studie mittels GRACE-Daten: Meeresspiegel steigt um weniger als 17 cm pro Jahrhundert (http://goo.gl/k7XOuI) und folgende Diskussion an Ihrer Argumentation sollen Sie noch arbeiten, Herr Kowatsch. Es spielt keine Rolle, wie weit das Sonnenlicht ins ´Wasser eindringt, da es auch Wärmeleitung gibt. Zum „2 Millimeter"", die Gegenseite behauptet, dass infolge der „globale Erwärmung"" Eis verstärkt schmelzen wird, Grünland bereits eine Unmenge Eis verloren hat usw. Darauf sollten Sie schon eingehen, wenn Sie mit anderen Zahlen kommen. Wenigstens das im Rahmen der Glaube an die „Globaltemperatur"" und „Treibhauseffekt"".","Es geht, wie in der letzten Zeit zu beobachten, ausschließlich darum, die Klimakonferenz in Paris vorzubereiten, die Menschen in Angst zu versetzen um sie empfänglich für weitere Maßnahmen der Klimakirche zu machen.","Von einem Fernsehsender, der von den Bürgern finanziert wird, erwarte ich, dass er über Tatsachen berichtet für die es Belege gibt. Szenarien von irgendwelchen Instituten oder NGOs, sind keine gesicherten Meldungen, Sie machen sich unglaubwürdig. Muß ich mir vielleicht jetzt Sorgen machen? ein sehr gutes Schreiben an das ZDF, nur darf man nicht so etwas wie Einsicht bei diesen Leuten erwarten. Fakten sind doch vom Teufel.","klimakirche"
"eike_05911.txt",542,542,"Für den Mond nicht anwendbar, da die Atmosphäre eine entscheidende Rolle spielt. Auf dem Mond schwankt die Temperatur zwischen -150 und +140, in erster Linie aufgrund des Fehlens von Meeren und Atmosphäre. Damit beschäftigt sich keiner, es gibt ja kein Geld wenn man ein Anstieg der Mondtemperatur prophezeit. die Gleichgewichtstemperatur wird neben der Sonne von diesen Faktoren beeiflußt, die den Rückstrom von Energie in den All verhindert, das ist richtig. Unabhängig davon ob und in welcher Größenordnung es Gegenstrahlung gibt, kann die Gegenstrahlung nicht als Maß von „zurückgehaltener Energie"" genommen werden. Was passiert denn mit der rückgestrahlten Energie?","Nach den aktuellen Klimakirche erwärmt sie rückstandslos die Erde.","Ist falsch, sie wird wieder zurückgestrahlt, zumindest teilweise. Also pendelt sie zwischen Oberfläche und CO2, bis sie a) von der Erde absorbiert wird, b) vom CO2 absorbiert wird, c) in den Weltraum zurückgestrahlt wird. Niemand kann die Gegenstrahlung beziffern und schon gar nicht, wie viel davon doch noch die Erde verlässt. Nach meiner Meinung ist der Einfluss irrelevant gering. Schon eher, wie viel Wärme das CO2 in sich speichert, da es sich aber um 0,04% der Masse handelt, auch wieder irrelevant.","klimakirche"
"eike_10545.txt",99,99,"Weltuntergangsphantasien sind so alt wie die Menschheit selbst. In jeder Kultur findet man ein Endzeitszenario. Das ist wohl der individuellen Sterblichkeit zuzuschreiben. Das unabwendbare eigene Schicksal wird so auf die Welt projiziert. Und heute, im 21.","Jahrhundert, ist es eben die Klimakirche die dieses Ende der Welt ausmalt.","Natürlich mit der Schuldzuweisung an den Menschen (CO2 Klimawandel) und der Erlösung (Dekarbonisierung)  -  wenn man den Regeln der Öko-Kirche befolgt. In so fern also nicht wirklich etwas neues, nur die Fassade (Klimawandel) ist neu, die Botschaft dahinter hingegen uralt. Dagegen zu argumentieren ist so wie dereinst zu erklären dass es keinen Hexenzauber gibt der die Ernten verhagelte. Das will niemand hören und man selbst wurde auch verbrannt. Anno 1640 physisch, heute „nur"" sozial.","klimakirche"
"eike_00896.txt",446,446,"Letztlich geht es um die Kardinalschwäche aller Klimamodelle, nämlich die physikalische Unkenntnis der extrem wichtigen Wolkenbildung. Und dass dieser Fehler sich bei den weiteren Projektionen fortpflanzt und dabei dramatisch wächst, kann man schlecht abstreiten. Schließlich zeigen ja die Klimamodelle des IPCC selbst, dass es nicht gelungen ist, die riesige Fehlerbreite (Entschuldigung „Szenarien"") in den letzten 20 Jahren zu verringern. Für mich ist auch dies ein wichtiger Grund, mir stattdessen die existierenden Temperaturdatensätze genauer anzusehen  -  siehe das Beispiel weiter unten. Über ergänzende Erkenntnisse, Meinungen etc. würde ich mich sehr freuen.","Typisch Klimakirche: Nullkommanull Durchblick aber felsenfest im Vorurteil… obwohl ich im Rahmen des BWL Studiums 2 Semester Statistik hatte und auch ein Semester Praktische Mathematgik studiert habe.","Es wäre schön, eine Zusammenfassung in normaler Sprache zu bekommen. Im Originaltext steht: Das dürfte ein „I would be glad"" sein, was „Ich wäre froh, wenn ich widerlegt werden würde"" heissen dürfte. Gibt es eigentlich irgend einen Grund dafür, dass hier immer nur eine Seite der Diskussion widergegeben wird? Warum gibt es immer nur die Texte von Oat Frank, aber nie die anderen Diskussionsbeiträge (oder gar Ausschnitte aus den Diskussionen in den Kommentaren)? Hat das Sinn, sich immer nur die eine Seite anzusehen, die Argumente der anderen Seite aber immer zu ignorieren (oder zu unterschlagen)?","klimakirche"
"eike_12301.txt",71,71,"Mai zeigt, dass Sie mir unterstellen ich würde Mechanik nicht zur Physik zählen. Das ist nicht so. Ich behaupte aber, dass man die Ursache von physikalische Beobachtungen nicht mit Mathematik erklären kann, denn Mathmatik bewirkt nichts. Mathematik ist ein Konzept, das an die Existenz von Menschen gebunden ist. MfG. Michael Treml Das Gegenteil wird vom Klimaideologen H.","Lesch personifiziert, der braucht nur den abtippbaren Zahlenaberglauben für seine Klimakirche. ich denke Sie haben erkannt was bei manchen Menschen im Oberstübchen fehlt.","Es ist der gesunde Menschenverstand. Der ist das Wichtigste. Sonst kann man den Menschen jeden Blödsinn als Wahrheit verkaufen. Die Lügen müssen nur groß genug sein. Das hatte ein deutscher Führer auch erkannt und das Volk hat sich das gefallen lassen bis es 1945 in einer Katastrophe endete.","klimakirche"
